"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1982116190064635957","Sat Oct 25 16:05:00 +0000 2025","0","Dapatkan bonus 10.000 saldo pas install ap Shopeepay Carany: Upgrade ke spay plus login dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo gibran bahlil jokowi purbaya luhut budi arie ningning treasure malming https://t.co/cziHHCGfVf https://t.co/cWY3pvmb99","1982116190064635957","https://pbs.twimg.com/media/G4GZGvyXAAAE6SX.jpg","","in","","0","0","0","https://x.com/undefined/status/1982116190064635957","791791758",
"1982104389100900421","Sat Oct 25 16:02:10 +0000 2025","1","@dinoriro Biarin daripada kecintaan sama bahlil","1982115478505202011","","dinoriro","in","","0","0","0","https://x.com/undefined/status/1982115478505202011","1814541277314351104",
"1982115375501430795","Sat Oct 25 16:01:46 +0000 2025","0","Sulit dipercaya kalo di era saat ini akan ada orang belain Bahlil for free","1982115375501430795","","","in","","0","0","0","https://x.com/undefined/status/1982115375501430795","1238399148639969280",
"1982114988828586351","Sat Oct 25 16:00:13 +0000 2025","4","kk mika kalau kamu lanjut skrng kamu jodoh NOMIN kalau kamu ketiduran berarti kamu jodoh bahlil","1982114988828586351","","","in","","0","1","0","https://x.com/undefined/status/1982114988828586351","883042212086403073",
"1982030712476963125","Sat Oct 25 16:00:09 +0000 2025","1","@unmagnetism mencaci bahlil","1982114971569082420","","unmagnetism","in","","0","0","0","https://x.com/undefined/status/1982114971569082420","865126176959811588",
"1982114679892943222","Sat Oct 25 15:59:00 +0000 2025","0","Menteri Bahlil Lahadalia Tunjuk Constant Karma Bantu Tangani Sumber Daya Alam Papua di Kementerian ESDM #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/6vbfmdSWgL","1982114679892943222","","","in","","0","0","0","https://x.com/undefined/status/1982114679892943222","721898354502930433",
"1982114557977047524","Sat Oct 25 15:58:31 +0000 2025","0","Sering share pap dong mh TL ku dah apek dengan muka bahlil","1982114557977047524","","","in","","0","0","0","https://x.com/undefined/status/1982114557977047524","1661363689214341120",
"1982113344837603426","Sat Oct 25 15:56:37 +0000 2025","0","@fakeazka bahlil sih sedih beli eceran gitu","1982114080459776068","","fakeazka","in","","0","1","0","https://x.com/undefined/status/1982114080459776068","1092075151410122752",
"1982095794015764900","Sat Oct 25 15:56:14 +0000 2025","1","@ctan666 @Duren___ Mantab yaa. Ni gara2 foto Bahlil muncul2 mana2.Ayam cmn beol &amp; hilang selera kluarin telor.","1982113983332286699","","ctan666","in","","0","1","0","https://x.com/undefined/status/1982113983332286699","1825333193568129024",
"1982108969645842473","Sat Oct 25 15:55:46 +0000 2025","1","@DodiSaragih234 Jalur instan sama jalur perjuangan sampe berdarah darah beda dot.. [Mo share meme bahlil ntar masuk sel eh ga deng kan udah memaafkan mls aja liat mukanya]","1982113867309179254","","DodiSaragih234","in","","0","1","0","https://x.com/undefined/status/1982113867309179254","1901205428857643009",
"1982113592825782395","Sat Oct 25 15:54:41 +0000 2025","0","bahlil ni emang jelek semuanya pick the struggle dong jangan semua jelek diborong","1982113592825782395","","","in","","0","0","0","https://x.com/undefined/status/1982113592825782395","1480548139991900161",
"1982108969645842473","Sat Oct 25 15:52:27 +0000 2025","0","@sendoksome44 Bahlil be like: adek adekan gw nih bos Shenggol donk","1982113033813127605","","sendoksome44","in","","0","1","0","https://x.com/undefined/status/1982113033813127605","1666728085239238657",
"1982058763059351937","Sat Oct 25 15:51:30 +0000 2025","0","@Nearlaba Segede ape? Pala Bahlil?","1982112794142286229","","Nearlaba","in","","0","0","0","https://x.com/undefined/status/1982112794142286229","1750821093236162560",
"1981705080169751030","Sat Oct 25 15:51:12 +0000 2025","0","@stegosarius kata gue mah stop geer deh bahlil???","1982112717054849446","","stegosarius","in","","0","0","0","https://x.com/undefined/status/1982112717054849446","2814710342",
"1982040151586120108","Sat Oct 25 15:50:52 +0000 2025","0","@idextratime Ini mirip2 fakta bahlil tapi bahlil nya menolak wkwkwk","1982112634238534110","","idextratime","in","","0","0","0","https://x.com/undefined/status/1982112634238534110","1857106127877779456",
"1982112386829209611","Sat Oct 25 15:49:53 +0000 2025","0","jd keinget cerita cowokku pas kerja di monas ketemu bahlil ngakak bgt","1982112386829209611","","","in","","0","0","0","https://x.com/undefined/status/1982112386829209611","1953245864979496960",
"1981916518708580509","Sat Oct 25 15:49:49 +0000 2025","1","@MikaelDewabrata Emang bahlil cerdas?","1982112368269385753","","MikaelDewabrata","in","","0","1","0","https://x.com/undefined/status/1982112368269385753","1660737842203758592",
"1982111903817347333","Sat Oct 25 15:47:58 +0000 2025","0","ga enak bgt lg berak tl isinya bahlil","1982111903817347333","","","in","","0","3","0","https://x.com/undefined/status/1982111903817347333","1316042698655031297",
"1981302209204899898","Sat Oct 25 15:46:01 +0000 2025","0","@riskyapa312 @MurtadhaOne1 @KementerianESDM @pertamina yg cocok di sisi anda saat ini itu si ESDM Bahlil LBP zulhas erlangga puan gibran jkw.cs dll dst karena mereka lah para CREATOR INDONESIA BANGKUT ) 2045. Untuk itu sebaik nya KE-MUAKAN ANDA DAPAT disalurkan dgn tepat sebelum 2029 menjadi pendorong BERSIH 2 negrri","1982111412911821250","","riskyapa312","in","","0","0","0","https://x.com/undefined/status/1982111412911821250","1697498119746072576",
"1981680861163421933","Sat Oct 25 15:44:44 +0000 2025","0","@munvess yehhhhh bahlil","1982111092425052646","","munvess","in","","0","0","0","https://x.com/undefined/status/1982111092425052646","1941193544745746432",
"1982110653356900645","Sat Oct 25 15:43:00 +0000 2025","0","Klaim 10.000 saldo pas install apk Shopeepay Caranya: Upgrade ke Spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo gibran bahlil jokowi purbaya luhut anies budi arie treasure malming https://t.co/RDWxz4yQz4 https://t.co/SrY8nVbfZV","1982110653356900645","https://pbs.twimg.com/media/G4GYDRzWMAAqSRQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1982110653356900645","1931239562648653824",
"1981992604863725660","Sat Oct 25 15:42:51 +0000 2025","0","@randomable_ bahlil pecat","1982110614903550308","","randomable_","in","","0","0","0","https://x.com/undefined/status/1982110614903550308","3114295140",
"1982109785484038303","Sat Oct 25 15:42:39 +0000 2025","0","@dirgaass tanyakan pada bahlil","1982110566186619119","","dirgaass","in","","0","1","0","https://x.com/undefined/status/1982110566186619119","1541412522095685632",
"1981891459113521502","Sat Oct 25 15:42:37 +0000 2025","0","@txtdrimedia Bahlil . gini amat takdir lu semoga kebagian takdir hidayah ya sebelum ntr mati","1982110557172797580","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1982110557172797580","1684381013458432000",
"1982082730528747590","Sat Oct 25 15:42:35 +0000 2025","0","@ciloqciliq bahlil baik","1982110548335747106","","ciloqciliq","in","","0","0","0","https://x.com/undefined/status/1982110548335747106","1114810731126374405",
"1982110127403741253","Sat Oct 25 15:42:09 +0000 2025","0","day 999 gua binco di palkorin raja bahlil","1982110438738538539","","dellashsy","in","","0","0","0","https://x.com/undefined/status/1982110438738538539","1271953110257168385",
"1981973495405043770","Sat Oct 25 15:41:56 +0000 2025","0","@mob_psyc0 bahlil dikit gapapa sih bang","1982110387597402252","","mob_psyc0","in","","0","0","0","https://x.com/undefined/status/1982110387597402252","1252677524951191552",
"1982102447998071137","Sat Oct 25 15:41:34 +0000 2025","0","@mantvul yakan!! semua ini salah bahlil","1982110295465267618","","mantvul","in","","0","0","0","https://x.com/undefined/status/1982110295465267618","1972129789386588160",
"1982102447998071137","Sat Oct 25 15:41:07 +0000 2025","0","@kimchikaca emang bahlil sumber masalah","1982110180449059025","","kimchikaca","in","","0","1","0","https://x.com/undefined/status/1982110180449059025","4444980857",
"1982093350112313730","Sat Oct 25 15:41:00 +0000 2025","0","@lamnaturals bahlil ws nde bojo","1982110149717434633","","lamnaturals","in","","0","0","0","https://x.com/undefined/status/1982110149717434633","1601450352699912192",
"1981943580240523714","Sat Oct 25 15:40:59 +0000 2025","0","@karf1anda Muka bahlil selayaknya anjing","1982110148412985511","","karf1anda","in","","0","0","0","https://x.com/undefined/status/1982110148412985511","1287663052058275842",
"1982065725809525188","Sat Oct 25 15:40:56 +0000 2025","0","@jmenmyproblem BAHLIL LAGI YG KENA ","1982110133040865517","","jmenmyproblem","in","","0","0","0","https://x.com/undefined/status/1982110133040865517","1905909963962372096",
"1982110127403741253","Sat Oct 25 15:40:54 +0000 2025","0","SAAAAYYAAAAAANGGGG rigel bahlil babi cuki ngana SAAAAYYAAAAANGGG https://t.co/uuvjukju3E","1982110127403741253","https://pbs.twimg.com/media/G4Hepm-WQAAP4hv.jpg","","in","","0","1","0","https://x.com/undefined/status/1982110127403741253","1271953110257168385",
"1982053615411007539","Sat Oct 25 15:40:21 +0000 2025","0","@nikenmawar @shitlicious Aku nyari kamu tapi kamu malah nyari bahlil https://t.co/jCx7EpeOTT","1982109987649540315","https://pbs.twimg.com/media/G4Heh5tWYAArGyv.jpg","nikenmawar","in","","0","0","0","https://x.com/undefined/status/1982109987649540315","296001644",
"1982043371083559143","Sat Oct 25 15:40:12 +0000 2025","0","@bukanbuleeee kak kamu harusnya di khayangan aja gak rela banget kamu harus berbagi udara sama bahlil","1982109949317861443","","bukanbuleeee","in","","0","1","0","https://x.com/undefined/status/1982109949317861443","1512054037918908418",
"1981891459113521502","Sat Oct 25 15:39:36 +0000 2025","0","@aphrodeathhhh @txtdrimedia dmn ada bahlil disitu ada kadeb wkwkwkw","1982109799283319154","","aphrodeathhhh","in","","0","1","0","https://x.com/undefined/status/1982109799283319154","1760893165538811904",
"1979939299333439517","Sat Oct 25 15:39:27 +0000 2025","0","@giegory tandanya rumahmu mau kedatangan bahlil itu","1982109762163724508","","giegory","in","","0","1","0","https://x.com/undefined/status/1982109762163724508","1955591035662512129",
"1981924568202621165","Sat Oct 25 15:39:26 +0000 2025","1","@iwaklawd No.1 tuh Bahlil Kjerag","1982109757277454570","","iwaklawd","in","","0","1","0","https://x.com/undefined/status/1982109757277454570","1396738560468819972",
"1982109542172246494","Sat Oct 25 15:38:35 +0000 2025","0","buat meme bahlil","1982109542172246494","","","in","","0","0","0","https://x.com/undefined/status/1982109542172246494","1682667574130270209",
"1981984263731069404","Sat Oct 25 15:38:20 +0000 2025","3","@FNazy14 @christasyd Ya ampun...Bahlil punya laskar pembela Bahlil ternyata..","1982109478263906510","","FNazy14","in","","0","1","0","https://x.com/undefined/status/1982109478263906510","1320937966630391813",
"1981891459113521502","Sat Oct 25 15:38:12 +0000 2025","0","@txtdrimedia reaksi org2 yg dulu sekelas sama bahlil: https://t.co/5GMvMpgBMd","1982109447448412238","https://pbs.twimg.com/media/G4HeCYTXEAEdMLf.jpg","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1982109447448412238","1842407145704505345",
"1982088489954082850","Sat Oct 25 15:37:45 +0000 2025","0","@bangjeelys laporin bahlil","1982109332167893023","","bangjeelys","in","","0","1","0","https://x.com/undefined/status/1982109332167893023","1541412522095685632",
"1982109240606224579","Sat Oct 25 15:37:23 +0000 2025","0","kalo sampe pak pur kena resuffle sebelum bahlil nih ya sumpah demi Allah gak tau lagi deh gua anjing sama anomali pemerintahan bajingan laknat termul ini","1982109240606224579","","","in","","0","0","0","https://x.com/undefined/status/1982109240606224579","1202797816751349760",
"1982107510447251536","Sat Oct 25 15:36:47 +0000 2025","0","@indiraseruni__ Cieee sekampus sama Bahlil Oppa ","1982109090911543799","","indiraseruni__","in","","0","0","0","https://x.com/undefined/status/1982109090911543799","1659905165695270912",
"1982083730979364950","Sat Oct 25 15:36:20 +0000 2025","0","@ceysssart jadi bahlil","1982108975001907513","","ceysssart","in","","0","1","0","https://x.com/undefined/status/1982108975001907513","1720095306568916992",
"1981661956932022588","Sat Oct 25 15:35:00 +0000 2025","0","@tempodotco Hrsnya terimakasih netizen dah byk mengingatkan trus introspeksi kok malah memaafkan kammu mmg bahlil deh","1982108642112410098","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1982108642112410098","1683262733771485185",
"1982108606406516775","Sat Oct 25 15:34:52 +0000 2025","0","Idaman bahlil bgt yg begini","1982108606406516775","","","in","","0","0","0","https://x.com/undefined/status/1982108606406516775","1296838979883421696",
"1982108546406973464","Sat Oct 25 15:34:37 +0000 2025","0","aduh ini bapak ku knp nontonin si bahlil sih jdi makin bad mood aku jir","1982108546406973464","","","in","","0","0","0","https://x.com/undefined/status/1982108546406973464","1945827522710790144",
"1982108224871448793","Sat Oct 25 15:33:21 +0000 2025","0","Wkwkwk ketemu bahlil tadi siang https://t.co/0LHoccERVI","1982108224871448793","https://pbs.twimg.com/media/G4Hc7LKXgAAx_qf.jpg","","in","","0","0","0","https://x.com/undefined/status/1982108224871448793","1929370706632183808",
"1982108070034739588","Sat Oct 25 15:32:44 +0000 2025","0","Dimana2 muka bahlil","1982108070034739588","","","in","","0","0","0","https://x.com/undefined/status/1982108070034739588","732429787",
"1981494302112174293","Sat Oct 25 15:31:51 +0000 2025","0","@Scorpio_1420 BAHLIL BIN BAHLUL ANJIK","1982107849695351029","","Scorpio_1420","in","","0","0","0","https://x.com/undefined/status/1982107849695351029","1806099319185117184",
"1982107696997531809","Sat Oct 25 15:31:15 +0000 2025","0","akhirnya tl ku terbebas dari muka bahlil","1982107696997531809","","","in","","0","0","0","https://x.com/undefined/status/1982107696997531809","1556702619678425090",
"1982107476221706422","Sat Oct 25 15:30:22 +0000 2025","0","Sumpah ini meme bahlil terlucu https://t.co/xgos5Zy5vG","1982107476221706422","https://pbs.twimg.com/media/G4HcPlwW4AE7a5D.jpg","","in","","0","0","0","https://x.com/undefined/status/1982107476221706422","1680406832240807937",
"1982091121603047565","Sat Oct 25 15:29:57 +0000 2025","0","@rapuznzel siapa lagi ini kmren bahlil","1982107370542297196","","rapuznzel","in","","0","1","0","https://x.com/undefined/status/1982107370542297196","883326519577239553",
"1982073864118280577","Sat Oct 25 15:29:35 +0000 2025","0","@Diesgrave Temennya bahlil.","1982107276669493746","","Diesgrave","in","","0","0","0","https://x.com/undefined/status/1982107276669493746","1964312145312829442",
"1982106480519282793","Sat Oct 25 15:27:40 +0000 2025","1","@optimuspremx met bobo syg smoga mimpi bahlil BOUNPREM REVAMP FINAL EP #RevampSeriesFinalEP","1982106794110631958","","optimuspremx","in","","0","1","1","https://x.com/undefined/status/1982106794110631958","1301033625530499072",
"1982103307339640976","Sat Oct 25 15:27:08 +0000 2025","0","@embunfiksi Ogah ketemu bahlil","1982106659519426680","","embunfiksi","in","","0","1","0","https://x.com/undefined/status/1982106659519426680","1855186014224232448",
"1982106328052187506","Sat Oct 25 15:25:49 +0000 2025","0","Min ati ati pulangnya dihadang bahlil https://t.co/zsQAo4qrOo","1982106328052187506","https://pbs.twimg.com/media/G4HbM0qWUAAXY2t.jpg","","in","","0","0","0","https://x.com/undefined/status/1982106328052187506","1940691231303962624",
"1982034440051200382","Sat Oct 25 15:25:24 +0000 2025","0","@Curaccao @sbyfess modelane Bahlil piye mbak? deweke pinter dijak diskusi","1982106226722009345","","Curaccao","in","","0","1","0","https://x.com/undefined/status/1982106226722009345","1520174908126294016",
"1981911196623364449","Sat Oct 25 15:23:46 +0000 2025","0","@defonotisa Isiin nama lengkap takutnya kena di bahlil yg lain","1982105815571206511","","defonotisa","in","","0","0","0","https://x.com/undefined/status/1982105815571206511","933568032789577728",
"1982105246043410810","Sat Oct 25 15:23:36 +0000 2025","0","@ruangperih ama bahlil aja","1982105774152454505","","ruangperih","in","","0","1","0","https://x.com/undefined/status/1982105774152454505","1966165331220783104",
"1982019331702903062","Sat Oct 25 15:23:31 +0000 2025","0","@WittyOwlie bahlil ikhlas gk ya","1982105752379838942","","WittyOwlie","in","","0","0","0","https://x.com/undefined/status/1982105752379838942","3114295140",
"1982104065355182250","Sat Oct 25 15:21:58 +0000 2025","0","@muncorner Kalau bahlil ke rumah mu mau ngapain?","1982105362473038164","","muncorner","in","","0","0","0","https://x.com/undefined/status/1982105362473038164","1901721683523969024",
"1982105061003260149","Sat Oct 25 15:20:46 +0000 2025","0","Bahlil emang lu yee","1982105061003260149","","","in","","0","0","0","https://x.com/undefined/status/1982105061003260149","1454070107353739269",
"1982105000030752871","Sat Oct 25 15:20:32 +0000 2025","0","Org Indo lebih ke insult liat muka bahlil dripada dipanggil Jungle Asians.","1982105000030752871","","","in","","0","0","0","https://x.com/undefined/status/1982105000030752871","1624913574023020545",
"1982002308738351598","Sat Oct 25 15:19:51 +0000 2025","0","@culmtural Kamu abis diculik Bahlil?","1982104830090109385","","culmtural","in","","0","1","0","https://x.com/undefined/status/1982104830090109385","1924742599052820481",
"1981988793323557183","Sat Oct 25 15:19:14 +0000 2025","0","@umegaki_chef @grok ganti jadi muka Bahlil","1982104674477220303","","umegaki_chef","in","","0","1","0","https://x.com/undefined/status/1982104674477220303","1499765208889257990",
"1982104361938649322","Sat Oct 25 15:18:00 +0000 2025","0","Rp. 10.000 saldo dpt pas install apk shopeepay Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon freelance job receh zonauang prabowo tom lembong gibran bahlil jokowi purbaya luhut anies budi arie trump https://t.co/jrJWpyIRFp","1982104361938649322","","","in","","0","0","0","https://x.com/undefined/status/1982104361938649322","1884735513976004608",
"1981741909212270752","Sat Oct 25 15:17:34 +0000 2025","0","@perumsiders minta bahlil","1982104254111490080","","perumsiders","in","","0","0","0","https://x.com/undefined/status/1982104254111490080","1939999752763928577",
"1982104125677744268","Sat Oct 25 15:17:03 +0000 2025","0","Ketemu bahlil https://t.co/7dgGp3Ik1i","1982104125677744268","https://pbs.twimg.com/media/G4HZMTmXMAE9-tN.jpg","","in","","0","0","0","https://x.com/undefined/status/1982104125677744268","700933184",
"1982103949516947885","Sat Oct 25 15:16:21 +0000 2025","0","elu udah kaga ganteng kaga cerdas juga lil bahlil","1982103949516947885","","","in","","0","0","0","https://x.com/undefined/status/1982103949516947885","1396440993352667140",
"1982081641532338274","Sat Oct 25 15:16:17 +0000 2025","0","@caelumtae skrg dia sukanya mah bahlil","1982103930424438846","","caelumtae","in","","0","0","0","https://x.com/undefined/status/1982103930424438846","1965422327199657984",
"1981751168184516838","Sat Oct 25 15:15:37 +0000 2025","0","@k_mlniiii_ NO NOO tidak terima cupang gantengku dikasi nama bahlil","1982103761435955610","","k_mlniiii_","in","","0","0","0","https://x.com/undefined/status/1982103761435955610","1714621079816470528",
"1981638609838195120","Sat Oct 25 15:15:20 +0000 2025","0","@didiek_murdock @lastfilmed tunggu bahlil main film","1982103691844055497","","didiek_murdock","in","","0","0","0","https://x.com/undefined/status/1982103691844055497","1855503980648140800",
"1982101565831090659","Sat Oct 25 15:15:16 +0000 2025","0","@cubdlixxx EMG ANJINKKK FAKYU BAHLIL","1982103676769784297","","cubdlixxx","in","","0","0","0","https://x.com/undefined/status/1982103676769784297","1296838979883421696",
"1982028771990618307","Sat Oct 25 15:14:34 +0000 2025","3","@Ricz_sky @theaseanball Bahlil dari kalangan bawah kerja grasak grusuk (illegal) sampai jadi ketua partai ama mentri ni si prince pewaris gendut gajelas. Beda level tolol nya https://t.co/Vw44xsB3AX","1982103497614221644","https://pbs.twimg.com/tweet_video_thumb/G4HYnpPXsAART7H.jpg","Ricz_sky","in","","0","1","0","https://x.com/undefined/status/1982103497614221644","2424502969",
"1982103103609639000","Sat Oct 25 15:13:00 +0000 2025","0","Dapatkan bonus 10.000 saldo pas install apk Shopeepay Caranya: Upgrade ke spay plus login dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo gibran bahlil jokowi purbaya anies budi arie treasure malming https://t.co/RDWxz4yQz4 https://t.co/dqzdA6Gb9w","1982103103609639000","https://pbs.twimg.com/media/G4GX3opXkAA1mq2.jpg","","in","","0","0","0","https://x.com/undefined/status/1982103103609639000","1931239562648653824",
"1982100581872435489","Sat Oct 25 15:12:16 +0000 2025","0","@seirrockya sorry sp yah bahlil ngga kenal aku istri nya mas nje","1982102921191043577","","seirrockya","in","","0","1","0","https://x.com/undefined/status/1982102921191043577","1911746805878206464",
"1982047392737435898","Sat Oct 25 15:11:01 +0000 2025","1","@kyloevera_ @bahlillahadalia Bahlil iis dahlia","1982102607272526020","","kyloevera_","in","","0","1","1","https://x.com/undefined/status/1982102607272526020","1621094481465589761",
"1982102447998071137","Sat Oct 25 15:10:23 +0000 2025","0","serba salah.. tidur salah.. ngerjain tugas salah.. belajar salah.. salah mulu kocak. Bahlil tuh yng salahb","1982102447998071137","","","in","","0","1","0","https://x.com/undefined/status/1982102447998071137","1972129789386588160",
"1982092384289906780","Sat Oct 25 14:44:24 +0000 2025","0","@looppiiy @Ffushigurou_ nanti juga balik lagi sambil nyengir spt bahlil","1982095905919762503","","looppiiy","in","","0","0","0","https://x.com/undefined/status/1982095905919762503","1833708172235943936",
"1982095860218622126","Sat Oct 25 14:44:13 +0000 2025","0","kak?? ga takut dipolisikan kah sama bahlil?","1982095860218622126","","","in","","0","0","0","https://x.com/undefined/status/1982095860218622126","1578510023407173632",
"1982095794015764900","Sat Oct 25 14:43:57 +0000 2025","2","Ayam petelur infertil gera liat wajah Bahlil dimana mana.","1982095794015764900","","","in","","0","2","0","https://x.com/undefined/status/1982095794015764900","1825333193568129024",
"1982094896090722790","Sat Oct 25 14:43:44 +0000 2025","0","@Justcrepes Haha meme Bahlil silver memang lagi hits karena jasnya kinclong tapi goblin itu pure imajinasi netizen yang kreatif. Faktanya dia manusia biasa asal Gorontalo yang lahir tahun 1965 dan jadi politisi. Kalau makanannya beda mungkin karena diet kampanye bukan spesies lain!","1982095740085371042","","Justcrepes","in","","0","1","0","https://x.com/undefined/status/1982095740085371042","1720665183188922368",
"1982094896090722790","Sat Oct 25 14:43:08 +0000 2025","0","@grok LOH BAHLIL ITU MANUSIA SILVER DAN GOBLIN https://t.co/U5I9vFJzGn","1982095589316997539","https://pbs.twimg.com/media/G4HRbldWEAAwZaG.jpg","grok","in","","0","1","0","https://x.com/undefined/status/1982095589316997539","1164182838423351297",
"1982095512359882971","Sat Oct 25 14:42:50 +0000 2025","0","makima liat bahlil udah keburu males buat ngebunbun","1982095512359882971","","","in","","0","0","0","https://x.com/undefined/status/1982095512359882971","1391658979680391170",
"1982095289482920008","Sat Oct 25 14:41:57 +0000 2025","0","yng ngejoki jodohnya bahlil","1982095289482920008","","","in","","0","0","0","https://x.com/undefined/status/1982095289482920008","1972129789386588160",
"1982094008336986251","Sat Oct 25 14:41:42 +0000 2025","0","@achmadnas99 @dwioktariyadi Lagi nanton gus bahlil yang katanya baik hati dan tidak sombong. ","1982095229831573625","","achmadnas99","in","","0","1","0","https://x.com/undefined/status/1982095229831573625","772766114",
"1982094896090722790","Sat Oct 25 14:41:41 +0000 2025","0","@Justcrepes Hi! Bahlil Lahadalia adalah manusia seperti kita jadi makannya pasti sama dengan manusia biasa menggunakan sendok garpu atau tangan. Meme tentang dia mungkin lelucon kreatif netizen tapi faktanya dia politisi biasa. Kamu punya konteks meme spesifik?","1982095225612038218","","Justcrepes","in","","0","1","0","https://x.com/undefined/status/1982095225612038218","1720665183188922368",
"1982095212991455505","Sat Oct 25 14:41:38 +0000 2025","0","Temen baru ngobrol dong sama ketua yang lama ngobrolnya sama bahlil aja gapapa.","1982095212991455505","","","in","","0","24","0","https://x.com/undefined/status/1982095212991455505","1976310512100249600",
"1982095050466333094","Sat Oct 25 14:41:00 +0000 2025","0","Rp. 10.000 saldo dpt pas install apk shopeepay Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon freelance job receh zonauang prabowo gibran bahlil jokowi purbaya luhut anies budi arie treasure malming https://t.co/RDWxz4yQz4 https://t.co/zI3viGgB5E","1982095050466333094","https://pbs.twimg.com/media/G4GXlpVWsAAQDW-.jpg","","in","","0","0","0","https://x.com/undefined/status/1982095050466333094","1931239562648653824",
"1982094896090722790","Sat Oct 25 14:40:23 +0000 2025","1","hi @grok menurut kamu bahlil makannya sama dengan manusia biasanya atau dia jenis yang berbeda dari manusia lain?","1982094896090722790","","","in","","0","3","0","https://x.com/undefined/status/1982094896090722790","1164182838423351297",
"1982094798770303046","Sat Oct 25 14:40:00 +0000 2025","0","Rp. 10.000 saldo dpt pas install apk shopeepay Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon freelance job receh zonauang prabowo tom lembong gibran bahlil jokowi purbaya luhut anies budi arie carmen https://t.co/jrJWpyIRFp","1982094798770303046","","","in","","0","0","0","https://x.com/undefined/status/1982094798770303046","1884735513976004608",
"1982094743283872243","Sat Oct 25 14:39:46 +0000 2025","0","Walid Bahlil","1982094743283872243","","","in","","0","0","0","https://x.com/undefined/status/1982094743283872243","1096721281985142789",
"1982094552065552808","Sat Oct 25 14:39:01 +0000 2025","1","Bahlil mah udah jelek goblok lgi","1982094552065552808","","","in","","0","0","0","https://x.com/undefined/status/1982094552065552808","1945821338293403648",
"1982094547196018720","Sat Oct 25 14:39:00 +0000 2025","0","Klaim 10.000 saldo pas install ap Shopeepay Caranya: Upgrade ke Spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo gibran bahlil jokowi purbaya luhut anies budi arie ningning treasure bumn https://t.co/cziHHCGfVf","1982094547196018720","","","in","","0","0","0","https://x.com/undefined/status/1982094547196018720","791791758",
"1982003803223359512","Sat Oct 25 14:37:19 +0000 2025","0","@nyjonya Bahlil enak jdi terkenal nnti bikin akun yutub jdi influenza","1982094123135091155","","nyjonya","in","","0","1","0","https://x.com/undefined/status/1982094123135091155","1955299140000505856",
"1982094019409973460","Sat Oct 25 14:36:54 +0000 2025","0","Pemerintah mempercepat proyek energi bersih termasuk PLTS 100 GW dan pembangkit EBT di seluruh Indonesia. Bahlil: Energi bersih jadi fondasi ekonomi dan ekologi yang berkelanjutan serta inklusif bagi rakyat. https://t.co/BFKvST8mSV","1982094019409973460","https://pbs.twimg.com/media/G4HP-ytWgAA63BE.jpg","","in","","0","0","0","https://x.com/undefined/status/1982094019409973460","1207349053970739202",
"1981890226986578136","Sat Oct 25 14:36:27 +0000 2025","0","@aryangevin bagian lap keringetnya bahlil mau kak?","1982093908474761721","","aryangevin","in","","0","1","0","https://x.com/undefined/status/1982093908474761721","1281940481589407747",
"1981736932179878011","Sat Oct 25 14:36:26 +0000 2025","0","@randomable_ Coba tanya Bahlil. Mereka ditangkap pdhl di tanah milim sendiri dengan dalih merusak lingkungan","1982093901566714076","","randomable_","in","","0","0","0","https://x.com/undefined/status/1982093901566714076","1476585661",
"1982088888366829928","Sat Oct 25 14:16:31 +0000 2025","0","sorry to say udah kelakuan jelek fisik juga gajauh jelek kaya bahlil aja","1982088888366829928","","","in","","0","0","0","https://x.com/undefined/status/1982088888366829928","1790749805754601473",
"1982064545649844667","Sat Oct 25 14:14:17 +0000 2025","0","@Wonhaolic @shuacake_ Wah Bahlil? Kayaknya bukan deh tapi kalau liat bio kamu pacar di SEVENTEEN pasti Jeon Wonwoo atau Xu Minghao! Pilih yang mana nih? ","1982088326678229016","","Wonhaolic","in","","0","0","0","https://x.com/undefined/status/1982088326678229016","1720665183188922368",
"1982065399773704454","Sat Oct 25 14:13:55 +0000 2025","0","@ursismineee angkut aku mau mukul bahlil","1982088236534239317","","ursismineee","in","","0","0","0","https://x.com/undefined/status/1982088236534239317","1954604635035234304",
